date,agent,count,elapsed
2013-04-04,Jonathan,91379315.5603211,12.3105141367325
2013-04-04,Sam,86219116.6841131,12.6088591865814
2013-04-04,John,115243092.346804,11.43745925595
2013-04-04,Jonathan,111572125.536083,14.1208428987736
2013-04-04,Tammy,108795616.362531,14.2255429038098
2013-04-04,Liz,77838105.9661161,14.7002740908913
2013-04-04,Blaine,97800545.9141601,12.1230291157291
2013-04-04,Dick,93964701.6645337,13.2788960094772
2013-04-04,Tamara,116068790.362192,5.98697805556007
2013-04-04,Anne,92015460.2955227,13.3495298830819
2013-04-04,Lisa,117018632.330516,10.7824201912099
2013-04-04,Lisa,113082733.616442,10.5951868428776
2013-04-04,Clarie,125755833.258093,14.4272101421006
2013-04-04,Will,86879517.6426624,12.208005971407
2013-04-04,Matthew,99459926.1633385,10.3325980980508
2013-04-04,Mark,112659072.690789,13.3011924115846
2013-04-04,Nicolas,98509644.7748618,12.526489596868
2013-04-04,Brad,116943221.748431,10.7186578577824
2013-04-04,Lisa,115746830.084547,11.7760971555236
2013-04-04,Anne,103144425.473066,15.9088022529089
2013-04-04,Liz,118194152.215383,9.40882650807561
2013-04-04,Tammy,96238388.38039,12.9172139537721
2013-04-04,Robert,117178498.362835,13.4984626052964
2013-04-04,David,112227408.331889,14.4600443220757
2013-04-04,Liz,122154358.079818,14.7815437551127
2013-04-04,Bradley,82605488.8306455,9.58941370136158
2013-04-04,Bruce,97685325.6541882,11.3844491905007
2013-04-04,Lisa,125400071.632599,12.9589081640342
2013-04-04,Jessica,118554835.029151,14.9741641686722
2013-04-04,Benjamin,97425573.5735891,12.2185305913336
2013-04-04,Jonathan,97703181.3040586,10.1399103224847
2013-04-04,Beth,86886123.8441792,16.1226556544866
2013-04-04,Blaine,90357783.8855643,11.7439713607639
2013-04-04,Clarie,121585131.272024,9.35164852560658
2013-04-04,Micah,97260075.916284,13.0174702023706
2013-04-04,Bruce,98272769.5282704,11.8944522009937
2013-04-04,Matthew,121026854.441244,9.92207710449656
2013-04-04,Bruce,115137290.688565,10.3292443228246
2013-04-05,Anna,76885474.1580661,10.3109707347969
2013-04-05,Anna,121922479.614298,10.3157894080964
2013-04-05,Rick,115706690.839491,11.5936045324674
2013-04-05,Micah,92814909.0364442,12.6513014169998
2013-04-05,Betsy,115378604.525037,15.2349205784577
2013-04-05,Brad,96548894.2335491,10.8237323703859
2013-04-05,Katherine,96659491.9394494,14.5523099002791
2013-04-05,Albert,109540229.100905,11.1937723009696
2013-04-05,Lisa,87876961.2909843,11.9402265682476
2013-04-05,Albert,117386839.012667,10.7138656470584
2013-04-05,Beth,89440773.5022177,13.0974389847342
2013-04-05,John,104817088.583634,12.7254252907677
2013-04-05,Beth,115007500.13969,12.8571398116802
2013-04-05,Mark,116117065.166465,12.9098997300741
2013-04-05,Rick,97394491.3679454,14.5776982340635
2013-04-05,Clarie,81798987.6035131,13.9543055195686
2013-04-05,Elizabeth,112021070.392333,12.0531048832331
2013-04-05,Brad,87276692.6098181,7.11736350933965
2013-04-05,Vince,88675407.6855447,10.6472562155853
2013-04-05,Bruce,116808343.312859,17.581855759169
2013-04-05,Richard,108815580.342287,12.0624475945463
2013-04-05,Anne,117668920.646692,9.65972521761992
2013-04-05,Liz,122295827.858262,14.0726584606803
2013-04-05,Liz,98092764.747697,13.6259802015674
2013-04-05,Dave,77514458.5009088,14.3113648338665
2013-04-05,Nicolas,125117858.678039,12.0292834859991
2013-04-05,Dick,83149089.2725432,12.9682111826399
2013-04-05,Jonathan,120960158.120336,12.1548009885401
2013-04-05,Sam,95111153.4139821,11.4286279013737
2013-04-05,Katherine,82436631.3450582,15.5186054894302
2013-04-05,Lizbeth,102866029.113404,9.75191478447066
2013-04-05,Bradley,106771963.429604,7.6160273409269
2013-04-05,Micah,96726889.6181291,14.2146850624001
2013-04-05,Matthew,77828340.9119808,11.1721696436043
2013-04-05,Mark,121205137.354784,11.0919891617351
2013-04-05,Robert,103903538.07791,13.4267219719109
2013-04-05,Matt,104815421.265644,10.2991320402489
2013-04-05,Elizabeth,99519697.5395818,12.7373019396282
2013-04-05,Liz,112352845.718135,13.402693329058
2013-04-05,William,88235454.9891661,12.4343645650884
2013-04-05,Tom,106661754.330495,12.5946964542155
2013-04-05,Sam,114156117.514424,9.63895628322019
2013-04-05,Adam,113954172.158225,12.4246185376517
2013-04-05,Vince,103293127.103372,12.9466890133042
2013-04-05,Mark,117143041.272606,11.6139577008643
2013-04-05,Dick,100724264.556473,10.5940037741327
2013-04-05,Mattias,107228245.022314,11.4990594113729
2013-04-05,Betsy,122418465.999853,13.2342701371822
2013-04-05,Mattias,102638181.047898,11.0943540916532
2013-04-05,Liz,101072985.372218,8.35789431179619
2013-04-05,Will,112371313.320509,10.0878187521206
2013-04-06,Mattias,122341292.680003,9.72354911621901
2013-04-06,Dick,93949939.7268245,12.4485270574269
2013-04-06,Albert,99275733.429636,13.1848346316509
2013-04-06,Lisa,88443238.5579825,12.5502590228575
2013-04-06,Lisa,95544368.540847,9.74174768413924
2013-04-06,Lizbeth,119159309.271606,12.4844326862628
2013-04-06,William,95448291.6125464,9.3815568403317
2013-04-06,John,105305702.161604,6.81485740675516
2013-04-06,Richard,113673919.416439,12.7384412424942
2013-04-06,Benjamin,101175156.362596,9.63835032751835
2013-04-06,Johnny,123568650.540782,12.1186660831059
2013-04-06,Elizabeth,99513294.8324365,12.7708925288956
2013-04-06,Bruce,90909229.3169087,13.7190999040093
2013-04-06,Bradley,112534675.542731,11.034004870873
2013-04-06,Richard,102837528.862402,14.9167245755639
2013-04-06,Vince,116924812.567982,10.1838253466362
2013-04-06,Ben,90635107.5008477,11.6962684077208
2013-04-06,Beth,118776996.261209,11.4934036528269
2013-04-06,Lisa,112413670.606706,8.02274472945278
2013-04-06,Johnny,113556504.75309,11.3558644640881
2013-04-06,Clarie,112220150.285418,10.272004349594
2013-04-06,Tom,95798068.7634127,8.9403938657332
2013-04-06,Karen,108928473.494486,11.151735186952
2013-04-06,Clarie,102703368.848641,9.19362581830785
2013-04-06,Liz,108500682.651861,10.8636615473163
2013-04-06,Mark,113798070.658918,12.3926955246325
2013-04-06,Ben,93947445.6993927,7.63792581729067
2013-04-06,Mattias,111744678.145308,11.7765822528937
2013-04-06,Adam,93057747.9625791,9.72379660882633
2013-04-06,Sam,87001865.087108,9.16204714406362
2013-04-06,Richard,116734230.413102,7.95346418541741
2013-04-06,Blaine,107840315.447123,11.7695854952299
2013-04-06,Ben,69700288.1724636,12.0898827098038
2013-04-06,Emma,88368326.7549248,9.4856881504804
2013-04-06,Will,98945398.8278927,11.2336099765661
2013-04-06,Nicolas,123568280.839221,13.1201723332421
2013-04-06,Lisa,117270652.680838,12.974275610719
2013-04-06,Bradley,112919239.140717,10.7915212128957
2013-04-06,Sam,72381811.5020903,10.9663626488947
2013-04-06,Betsy,103770212.696278,14.4488195958531
2013-04-06,Will,114895795.760948,11.4227934697111
2013-04-06,Jonathan,115451541.611771,11.9135828027989
2013-04-06,Betsy,115308134.4593,13.1201656332448
2013-04-06,Ben,97531842.4730625,13.4334209323785
2013-04-06,Liz,92137516.4899137,15.0683205151459
2013-04-06,Tamara,114331396.286744,12.3399351279609
2013-04-06,Jessica,128711458.574389,10.878677381346
2013-04-07,John,134821404.554511,6.82388580644625
2013-04-07,Bradley,110256821.019793,11.446478524137
2013-04-07,Betsy,131254232.644718,14.1307484314764
2013-04-07,Liz,96186007.7938755,13.5594923510339
2013-04-07,Robert,94793460.497807,10.0430344716872
2013-04-07,Liz,102690487.248457,8.1246693619991
2013-04-07,Adam,106330036.910958,11.1232584873138
2013-04-07,Albert,94018703.7861169,16.7987278848879
2013-04-07,Betsy,107551435.803852,10.5679610096022
2013-04-07,Ben,86844982.0656981,11.4709361802311
2013-04-07,Blaine,130131606.679677,10.8803651214757
2013-04-07,Lisa,117693214.270063,11.8065709526671
2013-04-07,Micah,89733398.1627522,8.93087789545459
2013-04-07,Richard,112128263.803649,12.5200055242931
2013-04-07,Sam,110946700.630619,10.0959089474515
2013-04-07,Dick,85720168.9740254,15.1766418081694
2013-04-07,Richard,82026751.2120856,12.1976942972142
2013-04-07,Matthew,110941402.612492,15.4169186847057
2013-04-07,Mattias,110445132.461749,11.9404174717752
2013-04-07,Tamara,112212533.886601,13.1998127794927
2013-04-07,Johnny,109380468.550606,10.3898822824466
2013-04-07,Jessica,108866778.607992,9.78019783301034
2013-04-07,Ben,102847712.131879,12.8038708114396
2013-04-07,Tom,92009327.8076207,14.0435115810659
2013-04-07,Lizbeth,111826433.582788,12.5904328039555
2013-04-07,Vince,82342630.9755428,12.1238966650405
2013-04-07,David,101121655.492508,9.96448569046169
2013-04-07,Beth,122702305.463917,11.4623700343357
2013-04-07,William,116009551.862625,15.1690257495409
2013-04-07,Karen,102732764.993597,10.8153357707577
2013-04-07,Elizabeth,103201455.287514,8.14592571830485
2013-04-07,Brad,102404363.475455,13.5641944732312
2013-04-07,Lizbeth,102980905.731994,11.3193771046351
2013-04-07,Matt,105369806.695966,7.35519229991566
2013-04-07,Dick,107817822.587244,9.69246126612768
2013-04-07,Lizbeth,143161275.166169,10.8737412170401
2013-04-07,John,99545061.7311998,9.42034398721478
2013-04-07,Dave,117355162.144865,10.1856991071506
2013-04-07,Ben,107833168.360737,9.94984031413711
2013-04-07,Lisa,106221913.98372,12.6340292101134
2013-04-07,John,89503171.6067375,11.2425944364471
2013-04-07,Jessica,91522053.1728755,7.67596811265878
2013-04-07,Micah,101567891.023808,11.7074451301952
2013-04-07,Vince,105965195.217688,14.6384582909742
2013-04-07,Jonathan,90312259.7909267,14.4248789386454
2013-04-07,Brad,114497496.461105,11.6177151163817
2013-04-08,Matt,115072778.318211,12.1858792364493
2013-04-08,Jessica,96953607.5612748,10.8952159178837
2013-04-08,Albert,85655400.8680961,12.2380263004502
2013-04-08,Dick,86516028.3434996,10.1944640775294
2013-04-08,Sam,96763107.8269111,9.05788892231959
2013-04-08,Betsy,101127809.699673,13.7983528737796
2013-04-08,Richard,105736916.762966,13.9392980486546
2013-04-08,Tammy,78835737.2833154,8.08862603497478
2013-04-08,Betsy,105591022.906081,14.2555259959699
2013-04-08,Clarie,99949877.7628812,13.5263492837586
2013-04-08,Liz,71918157.4014585,12.6373848070296
2013-04-08,Elizabeth,103464495.191354,12.92433673028
2013-04-08,Richard,114259139.958281,15.1474044935934
2013-04-08,Johnny,85489641.170572,8.1916075313102
